phase,domain,source_id,model,chars,sha256
discovery,news,23ee28a9-8ed2-48a0-bbf6-927bfc49a39d,mistral-chat,1328,29008626889475ce606a18e6e2875bf3024631f5a84ef41c9de6930702545722
discovery,news,23ee28a9-8ed2-48a0-bbf6-927bfc49a39d,mpt-chat,1045,a06eb6c1d916fa46d3f3c9d6273b77bd7a3cde39bb578d60a2472da1125c72ee
discovery,news,42868b1e-9403-47b6-b0fb-5043cca784e5,human,1475,7a9625e8a8f7e16ab0dc34579338c4298b6f9ec8794ee6bf6a2737381786201f
discovery,news,42868b1e-9403-47b6-b0fb-5043cca784e5,chatgpt,2446,5e038bd0a0696ff610d45a8225165652ff6f2eef1df57a442d02f86197746271
discovery,news,42868b1e-9403-47b6-b0fb-5043cca784e5,mistral-chat,1607,aeeb07c3ec54be24fbf8e2543399840c7dffbf13c6b736791a9bb4918aa8d978
discovery,news,42868b1e-9403-47b6-b0fb-5043cca784e5,mpt-chat,1471,87a7679143494aff28a4ec120d086c86db8bbf96ebd95a4de22b40bd89bec8f6
discovery,news,ea06efc7-d203-4040-8ecc-b3a67f6cd7ef,human,1258,e4a04ff5a936739d18d850903955c484cab5028a77fb6d5ec3fb226563966647
discovery,news,ea06efc7-d203-4040-8ecc-b3a67f6cd7ef,chatgpt,2227,aa5415681c66635cadca1cb1a0cadf10adf9169ce5ef225620eda707321a8a92
discovery,news,ea06efc7-d203-4040-8ecc-b3a67f6cd7ef,mistral-chat,1295,ba6ad7203f44cf913a01951ec0b6219cf5a9bf5facd85df9c6f2967cca6caa29
discovery,news,ea06efc7-d203-4040-8ecc-b3a67f6cd7ef,mpt-chat,1865,723cee0502cd19814d2d799e86180548ba9d48eea4a0a5349e26213f28a39210
discovery,news,9ecea92b-f66f-4aca-88a0-33e49c9e2997,human,1236,a979a22321ff8cd90586109258abb7cee733721f27581f024cbb85e432d34ef1
discovery,news,9ecea92b-f66f-4aca-88a0-33e49c9e2997,chatgpt,2401,c56bde9c197bccb6f7c60df8ec3d49b38b07b4860645015d5f0df176e553cbaa
discovery,news,9ecea92b-f66f-4aca-88a0-33e49c9e2997,mistral-chat,1490,adc7f9ab82c647bf538240743eb65432687d25e2c75eb10954277c6f7ac4dfc1
discovery,news,9ecea92b-f66f-4aca-88a0-33e49c9e2997,mpt-chat,1522,42a9f0d37046808be82c29df0fd2c511151e05106024e41ec4499d982344f318
discovery,news,a4503393-d739-4087-85b4-7d47da84ad56,human,2680,3879257f9f9339d8935f47f26d567676ee34b139e82f916c54850180cae96a28
discovery,news,a4503393-d739-4087-85b4-7d47da84ad56,chatgpt,1350,c8b9b02b25732289672c4d65a8c34fd706b98f59be192cfe8332943ac21f8bb2
discovery,news,a4503393-d739-4087-85b4-7d47da84ad56,mistral-chat,1411,6a6c3b1c4f4d65050d34d229a2c5fc03d4694fbd073bed17219d3ffefe1feeed
discovery,news,a4503393-d739-4087-85b4-7d47da84ad56,mpt-chat,822,e94b028f57f03f99dc4c3616eae21b8d320164d30cd85ff12ce52679545460d8
discovery,news,183f0c65-4850-4849-9ddf-81848579502a,human,2137,1ed45bc51a0c654340960a183bd51a287c664b85b039a2ef311b0db8e81cb250
discovery,news,183f0c65-4850-4849-9ddf-81848579502a,chatgpt,1186,14c0dc40c8b3aedc99fe446449b4d996cb4bbf334f00f76aadae743bb645bed6
discovery,news,183f0c65-4850-4849-9ddf-81848579502a,mistral-chat,1026,1a0bc9d0161a004e4c3b1d148c0edc0c3c8f52be19a37c2fa39048dc97ba5545
discovery,news,183f0c65-4850-4849-9ddf-81848579502a,mpt-chat,788,501cd4b4b3d4b87abe4186821393a82384617241d881d7a1e1012dc6f0cc90b8
discovery,news,3c6dea7c-85e2-478c-8e0c-9d4b877ffc74,human,2168,684c6421d1bb2416f0896e635da41e425da88a6357fe6e4369d5987a523a3f3b
discovery,news,3c6dea7c-85e2-478c-8e0c-9d4b877ffc74,chatgpt,2304,9ff099e71165d49c34d6802ca9e2c9e0cd5a00599075f2f7e29c08ffeef81f09
discovery,news,3c6dea7c-85e2-478c-8e0c-9d4b877ffc74,mistral-chat,1274,72b6421d27f05072e73c1f9200bd7603be1d5145438a0597a0bf24e32aee48b7
discovery,news,3c6dea7c-85e2-478c-8e0c-9d4b877ffc74,mpt-chat,898,27caacbd4faa8947e3952538a0a9948b6a272a504619e869d6da9932aae15f53
discovery,news,510c25bf-de75-44da-bf57-637c8ea61e95,human,1356,5202edae6d19b4521c6e9ec32019fdabd8ce01543a214adbe35bb4ac0a061639
discovery,news,510c25bf-de75-44da-bf57-637c8ea61e95,chatgpt,2571,f4463a294fb9f1abb97a7528775599d89c447b92597f1d22e310fa8dedc7a36f
discovery,news,510c25bf-de75-44da-bf57-637c8ea61e95,mistral-chat,991,b4ccb2263692794c4775a20d3321d59a2c854e86f7944bb84ea5b9ad522d33df
discovery,news,510c25bf-de75-44da-bf57-637c8ea61e95,mpt-chat,969,d615f551b402aa5f0c26f20875c74b081a3c811cb647e86e6227b5c9eea96760
discovery,news,033ff2a8-70ed-4b23-b095-7a0105526e9b,human,3351,1cc0596f15e126b0e6e7577678ad63200bb45d9fdfc6b0a2cf9566374c5a0495
discovery,news,033ff2a8-70ed-4b23-b095-7a0105526e9b,chatgpt,2424,42c44b39d8aa0080633f2d4c7f41a2ec6ec3258a4cb3a273f7d05bd207b7f42f
discovery,news,033ff2a8-70ed-4b23-b095-7a0105526e9b,mistral-chat,1763,3400e2a314eaf04b54dac0ebcd3cde233f10ccbafc3c90f36914cbaec614e338
discovery,news,033ff2a8-70ed-4b23-b095-7a0105526e9b,mpt-chat,1287,7b2a263e9e5bd829d66ee81a442f423638959413f61c0f307f00b1dddbeebeba
discovery,news,8efe3c83-babc-43bb-bbd5-25f107d02594,human,1215,a684a8007dcd8f76b9a892c060e50c977772563f2882fdf097f3b15510dd7c4f
discovery,news,8efe3c83-babc-43bb-bbd5-25f107d02594,chatgpt,2547,387dd932715d1efcd0118ed49fa05d824beb20e3e7df7e6d8b11ddc80b737d80
discovery,news,8efe3c83-babc-43bb-bbd5-25f107d02594,mistral-chat,1904,44b0b515a500545f683d4ddd50b51f6d2cb701605038eaf186c896c56de84ede
discovery,news,8efe3c83-babc-43bb-bbd5-25f107d02594,mpt-chat,1342,1c61591e79700a663f3337bda1ff13966e676b35c62e2fda1a712a56053721af
discovery,news,1c357ddd-774c-463e-9199-bc1c2cd9b71f,human,2816,619594a667718dc6d8464a61b6ce05db4bd0e7094f04083eb709219b18f92089
discovery,news,1c357ddd-774c-463e-9199-bc1c2cd9b71f,chatgpt,2429,6dd426f0b881d8f385e99cdfeda9b75350f1412d2681fbcc77c37e110dd5dfd2
discovery,news,1c357ddd-774c-463e-9199-bc1c2cd9b71f,mistral-chat,1178,c25525fdf4929b80175d8556ee228b531fa14535c85f8143f803b26a171f33bc
discovery,news,1c357ddd-774c-463e-9199-bc1c2cd9b71f,mpt-chat,1309,31b89b55f2cf92c559802f37d700536086d579f1a342c6b11376d08ce6ad9784
discovery,news,dd52bef3-dd12-4122-9e5d-290bcc5835a6,human,2506,a5778ddbc3ce98aa4e94bbd2e88c1f656e3aadc193af15df8c66344164d0ec77
discovery,news,dd52bef3-dd12-4122-9e5d-290bcc5835a6,chatgpt,1285,8d5cc4a83580ad4381dea33de59750aa8a71b857bd381c4fc15f685f01772595
discovery,news,dd52bef3-dd12-4122-9e5d-290bcc5835a6,mistral-chat,748,8e29c595331c2e15eaa2d2f99028bc433f0dc7a4f669534fe26de06dbfc575f9
discovery,news,dd52bef3-dd12-4122-9e5d-290bcc5835a6,mpt-chat,808,0226df19d28b67f675f09ca3afec6c4da4b4ca70cb7f316ea16f9ef4a7b698be
discovery,news,598ce161-eb6a-469e-a4af-00842147c1b9,human,1292,baf412554cbf4515e41f8ac2d9aa72d7a00e86fe455d476c4dceed6aca7a3b50
discovery,news,598ce161-eb6a-469e-a4af-00842147c1b9,chatgpt,2317,b31ecdf27c9513e27d0ea753fc8572c74e4214d94492e74508a8b6f022179bf5
discovery,news,598ce161-eb6a-469e-a4af-00842147c1b9,mistral-chat,1548,323cc6cf434b775c54f812006c484ef0b76480e9b88bf55dae0686fcf99b64f8
discovery,news,598ce161-eb6a-469e-a4af-00842147c1b9,mpt-chat,1452,3dda63d19648f60616ff64af36499381c16319eb206f29ff1e0d4c21a0569eac
discovery,news,e173c9f2-d497-40e0-8b16-f9d9140f79e4,human,2115,0fb842f3de5504519ae69e94db11f5de2c55ec658f99bccf027d6a4b53651ef7
discovery,news,e173c9f2-d497-40e0-8b16-f9d9140f79e4,chatgpt,1813,5554da97e632a1428481a9b06341e020c767eca1541b42c96439b8715eb88009
discovery,news,e173c9f2-d497-40e0-8b16-f9d9140f79e4,mistral-chat,1108,7b88e37aff7be415e87c2a03ad6b896f9e3a988171f8b625b13650c1fc4ac15f
discovery,news,e173c9f2-d497-40e0-8b16-f9d9140f79e4,mpt-chat,1667,a1b882ad3d22ba218d47d7d775ca6dd35fa0da6f13386f090f7016a441df4516
discovery,news,53995172-54fc-485f-98a8-39c2fddf9baa,human,1323,0bc3e195089cbd506c49ec829496b77fe4948cdd2b2feb4b4465a9f016130f85
discovery,news,53995172-54fc-485f-98a8-39c2fddf9baa,chatgpt,2332,f17cb5a35c22f84e38b869a03f30eedd4beea1696b53c95989aa102d466615aa
discovery,news,53995172-54fc-485f-98a8-39c2fddf9baa,mistral-chat,1772,f67709ce508d298982582f86292fbb3171d6ab76e837847e4d19f3517f376a20
discovery,news,53995172-54fc-485f-98a8-39c2fddf9baa,mpt-chat,1157,a34530f478d1d1b878c1c31f65fef5b7ef2772d4a7bd6717e2c1b14ba9d867aa
discovery,news,8ff4459e-6c82-402f-abf2-01ae834855a7,human,2945,17341845d10be3c4155994a9f434aba0eeae78e1b04ef08f7af896be0b4eadef
discovery,news,8ff4459e-6c82-402f-abf2-01ae834855a7,chatgpt,2291,513d6a07ad25288ae33ebef6707f90d5df22dec24eb443c9825fd80188075827
discovery,news,8ff4459e-6c82-402f-abf2-01ae834855a7,mistral-chat,1308,638d9d24c8d280e8d73438279467fb51343cffcccd38f2e1e442cf0703f75295
discovery,news,8ff4459e-6c82-402f-abf2-01ae834855a7,mpt-chat,1200,4222fcfb4a76f6608aebf44bdd11661478d8989be333f85eb8e78b051e6fb9fb
discovery,news,ebc3fc0f-da02-40d0-a2da-aad946436791,human,3055,ed35cc8f04b60b85fabc6d97db7601e8c98737c194e114ea0f166cf252922247
discovery,news,ebc3fc0f-da02-40d0-a2da-aad946436791,chatgpt,2380,233f7be4995c94acd345285e3541df5a6ec2ddc127f36e9a3cc69c9f7b53dc53
discovery,news,ebc3fc0f-da02-40d0-a2da-aad946436791,mistral-chat,1682,f0bda704d92509ee3324523ab68e81ed8cf22f8118cff9a6550850739303eca2
discovery,news,ebc3fc0f-da02-40d0-a2da-aad946436791,mpt-chat,1738,0f5c3940975093b5ab03b6a8080165cd3d117e420977499f128297b43e32fc93
discovery,news,1be44f8a-5483-47bb-801f-4454b8b08832,human,1067,43347ec10eed85831872d0b71938016eec2db2c3864373c67e849a22bb84bcb9
discovery,news,1be44f8a-5483-47bb-801f-4454b8b08832,chatgpt,2029,020cf93e199f261a414ecc98f4699ae565fa8dc808031bacd57440c0b6752270
discovery,news,1be44f8a-5483-47bb-801f-4454b8b08832,mistral-chat,1564,76505cea69abf3eee5e44fd4a02711d972da1b7bb0239efbac3cc359164102d7
discovery,news,1be44f8a-5483-47bb-801f-4454b8b08832,mpt-chat,1299,6887a655464acfcce4cd968e2790e0f5a8aab79f727c16e3c95d74fed96f6b21
discovery,news,d24a3540-454c-4bf1-b9e8-6896e0e76ef1,human,1285,a24d07dce39f39b9935be62f1411b3897a2c6e15c2f0b908c0a2e98d5d866aaa
discovery,news,d24a3540-454c-4bf1-b9e8-6896e0e76ef1,chatgpt,2283,c874e326c51858192a010d9cffe0bf1c4475e91207ac15af31d8096f0753c566
discovery,news,d24a3540-454c-4bf1-b9e8-6896e0e76ef1,mistral-chat,1729,127b9ee54947ad600dc86b9aa2090e366f4cb1ef68d59eae5d0f41215c1f3f7e
discovery,news,d24a3540-454c-4bf1-b9e8-6896e0e76ef1,mpt-chat,1168,77f56854bc3fd422ef7657a4c2f9790418b58f3a47d04521e233094a52ac4cda
discovery,news,6254a956-773f-4c7a-99b3-f084d3004ff0,human,1857,e63a33760b0d15a5119a399299080109f31c821d7dd663e85cfc7199830ecfcb
discovery,news,6254a956-773f-4c7a-99b3-f084d3004ff0,chatgpt,846,566517592fa52c11af474026b5650c3f9d36d8122e22a172a02dce3d58719a7f
discovery,news,6254a956-773f-4c7a-99b3-f084d3004ff0,mistral-chat,1113,873959a1cb0adc024e5c9a7e9796f98220042b77910f563cfbba6eeeefd9b202
discovery,news,6254a956-773f-4c7a-99b3-f084d3004ff0,mpt-chat,1266,f28480c805c26201c51c23e8c575303d6a214130c2431a632567a2c992b70a05
discovery,news,1dc394d8-d0a4-4a1c-9a63-126f3cae8d8b,human,3078,9c87193c2de610de01c0f9622f16455a4588d0dd972eb8fb169044201d4e4151
discovery,news,1dc394d8-d0a4-4a1c-9a63-126f3cae8d8b,chatgpt,2309,4e567b22b9936d7a41b03fe5c691c8e2e9cabf640e083933fb34f98e8cb97be2
discovery,news,1dc394d8-d0a4-4a1c-9a63-126f3cae8d8b,mistral-chat,1799,4d878d3ef0a8c6b9fbfac99e572bafeb44479d5b1790b0c70b7866f6d15b8a8b
discovery,news,1dc394d8-d0a4-4a1c-9a63-126f3cae8d8b,mpt-chat,1741,dcbf56a46849b1d0b5fdb1c6c3e5795b45612c67cf207fe0aa66c750bcfae30f
discovery,news,ad5f8b55-4968-45c9-a79d-1ed56659315d,human,2287,42db5dd8f63eba638fd9baaf8b20e8db97f8dbbdd4c449c10dc4e5ccd3dd7dcc
discovery,news,ad5f8b55-4968-45c9-a79d-1ed56659315d,chatgpt,2584,44cc3db3fe891e4b8b5ea60b1ce316241337f14ab781cd5bfa35f8d60f333d0c
discovery,news,ad5f8b55-4968-45c9-a79d-1ed56659315d,mistral-chat,1349,cae70f23082fe651f14838050d19e190f9b0f68ceb0009a9256e0106a15b698f
discovery,news,ad5f8b55-4968-45c9-a79d-1ed56659315d,mpt-chat,1314,c5850ff4715ddaf90c79b104ae795e971a2bbb7ed5596579a363f2ae49d95cc6
discovery,news,b884bef5-60d4-4a09-b97b-b3213dcdd125,human,4855,d337eb3856b4a9aa0106c46fa413d3811726dad94dff014ea89e754521c9000d
discovery,news,b884bef5-60d4-4a09-b97b-b3213dcdd125,chatgpt,2542,43595c8628133c2452e63f1cad2bc6178d741867f3d726e6111ebf70f95c9a6e
discovery,news,b884bef5-60d4-4a09-b97b-b3213dcdd125,mistral-chat,1566,e117616ab3092fc932634fea30c849c95f2edde6aae894a27598735de805c628
discovery,news,b884bef5-60d4-4a09-b97b-b3213dcdd125,mpt-chat,1608,dd8145ced9e5d3fdd47baf9716968e1bbaeec7b3614b1d057fe70db94ac7874a
discovery,news,4277efb1-1c08-4cc9-8a3e-5d0e5b7304e2,human,2901,a9ad2277abec76339888eedf33fcb022e3af7dad929d0954f17e36b8e89249bb
discovery,news,4277efb1-1c08-4cc9-8a3e-5d0e5b7304e2,chatgpt,2283,da8d84f3ad629b1190b8fddc596deee192838a0757e82adf009713d370752178
discovery,news,4277efb1-1c08-4cc9-8a3e-5d0e5b7304e2,mistral-chat,2159,6fbd3f06b9732dfecf1ca7babe40ea7737c92e3037a730ad90f7c1d3ecaf8206
discovery,news,4277efb1-1c08-4cc9-8a3e-5d0e5b7304e2,mpt-chat,2072,a3ef407da7ce5a6662455c0354d6b45121a01ba5dfaae5630b1a4a189ea56bbf
discovery,news,4c9df617-62b2-4492-a0ad-9a6ba985ebc7,human,1377,039c505ea9933cb22d29f3228613e8a2b44a0fa6ea37253ad7ac2e874f7844a1
discovery,news,4c9df617-62b2-4492-a0ad-9a6ba985ebc7,chatgpt,2570,48612443ccbc859593b2d0a8f62191eae58ed6b1edd1512882275a9b78885240
discovery,news,4c9df617-62b2-4492-a0ad-9a6ba985ebc7,mistral-chat,1378,557fff50b03e374ee8a8784f3f3a68a74d0a4f9a777575b3643533a9da437e6f
discovery,news,4c9df617-62b2-4492-a0ad-9a6ba985ebc7,mpt-chat,984,3b2918c36c64b3aa1102f2849216fbfb8714c3baaf4fc14bc7e157f240b03cd7
discovery,news,3f606be3-c0c7-43b1-9d78-d528577b6201,human,2037,b00985ba99e3e92f4e594b8ada350a56b6233cea57fe0dd07ee6115a038c79a5
discovery,news,3f606be3-c0c7-43b1-9d78-d528577b6201,chatgpt,2784,a37007f932667dbe52b1ae59fdcd7760e1d46f7aaeec76b8a85219f7b7474c9e
discovery,news,3f606be3-c0c7-43b1-9d78-d528577b6201,mistral-chat,695,6e9f548f10f6aabeb04cda7f477f021847fb7b7c147def4c1973e69a8942f8b6
discovery,news,3f606be3-c0c7-43b1-9d78-d528577b6201,mpt-chat,1027,c22e6844f6c0c3956dcd88fad9fb4b7176fd6e6d4f427d80150d322052d26ebb
discovery,news,354171c9-6324-49c8-be40-d42d1f5c06d4,human,1531,4f0e96efa0be4dc99e21eddfd7948f0dc284ff604b2b280d168991ec04058570
discovery,news,354171c9-6324-49c8-be40-d42d1f5c06d4,chatgpt,2300,f3250ac201be817bcbe184f0c76f2ebad86676c33dd7a762432e79cb698f5377
discovery,news,354171c9-6324-49c8-be40-d42d1f5c06d4,mistral-chat,1773,5465e439cceac6482873ef6c4f8ab897a897fc5d1c4ae17d51d6ff7a7a53f4fa
discovery,news,354171c9-6324-49c8-be40-d42d1f5c06d4,mpt-chat,1235,94bf6bb8e23f8557b26897d7ff7cbc46aebe0423d2dc2c74960bf6e5c508ea42
discovery,news,6426934d-c221-49af-8d0c-24504d8b1fa7,human,1840,ae4f63a6a8cbaafeea32a916b6cdd601e2d3bbea6271cc076c2611eab0271535
discovery,news,6426934d-c221-49af-8d0c-24504d8b1fa7,chatgpt,2918,b41c5d5562b1c08be5a33782ba44147a711170f9d58eef0b36fc067205e8724b
discovery,news,6426934d-c221-49af-8d0c-24504d8b1fa7,mistral-chat,1706,7277acafecaef9d7f7a4941f3920f6fef117b384ac7fc63a00f6669ed72fb069
discovery,news,6426934d-c221-49af-8d0c-24504d8b1fa7,mpt-chat,1059,05a3763241e5a29623718e0b8b115679acd90c6da44ae6082085c7fce1b4163f
discovery,news,80de924f-6484-48b1-95da-0a414346567e,human,2267,4d96f7641c00db027f6cb8d4c8db64e2673a49a5a0227a61e35fa12fe7bb7a6a
discovery,news,80de924f-6484-48b1-95da-0a414346567e,chatgpt,1978,31eba64cd2ef6b09b2e63d83e1f1a03a5066f193669d48dcd0f9f7eb55476b62
discovery,news,80de924f-6484-48b1-95da-0a414346567e,mistral-chat,965,782065a041bf7638fcd6355ea03ad92f5f74b1f48425b3b242dfe1344ae81a17
discovery,news,80de924f-6484-48b1-95da-0a414346567e,mpt-chat,1236,7bad9487de45288eb1f787971c617031436add3a16fbf7af99afc133d525c112
discovery,news,23284135-f24c-4ca6-99f3-08e7859a1f48,human,1447,08d2b503426ec654c7d479fb13f4701dc60cf358b8086a35e7fd194ca1452ff2
discovery,news,23284135-f24c-4ca6-99f3-08e7859a1f48,chatgpt,2403,746d061861a38e39da4a13cbcefa87c448f6132ed5014db902194b2293766192
discovery,news,23284135-f24c-4ca6-99f3-08e7859a1f48,mistral-chat,1974,7813813f87ff18e01df58492961482c9d7a96dd0dc0ce4bf226c6a54aec1efc6
discovery,news,23284135-f24c-4ca6-99f3-08e7859a1f48,mpt-chat,1696,196655aee60b673f1e8ef5850cd402106ed4f48d91552db435a3812f4f24321d
discovery,news,a9ea7d96-bf57-4a0d-82cb-2e511a28b34a,human,1456,2132df67b7fd6334969a80f2f02a86c2e214c661e8d7885da9494f4639e9983c
discovery,news,a9ea7d96-bf57-4a0d-82cb-2e511a28b34a,chatgpt,2594,e31f1496bbe744469adb6b968474059b55441200a5bf45a7bd9fbd7c1b39b196
discovery,news,a9ea7d96-bf57-4a0d-82cb-2e511a28b34a,mistral-chat,1598,6b54bdf6d2e2f7b50fdb1da93ea3dea57660295f9a696a6b9184c8b3c5d9e41a
discovery,news,a9ea7d96-bf57-4a0d-82cb-2e511a28b34a,mpt-chat,1299,57c8ef189d14219080927b0ce3cc1d4175e70e22ddd3d88d22892eba94571aa0
discovery,news,c1780c84-b43e-4a00-91a7-3a57ed62cf68,human,1376,71067bcef8c4ff585f36c6a6c7177d06c2c44918d779500f78e8e05c3a4a1a9b
discovery,news,c1780c84-b43e-4a00-91a7-3a57ed62cf68,chatgpt,2473,11396865e2445a23541979a406a7dec06d22a985af9193168ac828d834c3b996
discovery,news,c1780c84-b43e-4a00-91a7-3a57ed62cf68,mistral-chat,1529,9e5c23d77b00d9779cb76a2fb1161fb40f8ecf234f7781f91abc60b66e01007b
discovery,news,c1780c84-b43e-4a00-91a7-3a57ed62cf68,mpt-chat,1068,716234819bc3b93b840c7aacf00b13e38ee64bc38b5f4a4d0c2b4cc90fba0864
discovery,news,72354237-e088-4248-a7dc-a4bff9c5b6c9,human,1529,ed86835200160ac2e83f3dca2395641608e3e135abc23610b013828fb4187baa
discovery,news,72354237-e088-4248-a7dc-a4bff9c5b6c9,chatgpt,2160,df0651d86342a46e650c751506e62c668d3cdd0edd8835ee39ae7073d0d2dd40
discovery,news,72354237-e088-4248-a7dc-a4bff9c5b6c9,mistral-chat,1229,8a3f3c740e907506f9a94955d72432059e46ddb54262709661ba6c3f62fd4ffa
discovery,news,72354237-e088-4248-a7dc-a4bff9c5b6c9,mpt-chat,1129,7b458694131eaaa348bb059f528eefa1c985b5e92b5c321b407e24b5b378d591
discovery,news,5629b197-c2da-4dd6-a36d-df79854be4ec,human,2914,01ff236b66c07a9fade1f0de5bf4628c64220cbb57392f6244644b6425feeeb1
discovery,news,5629b197-c2da-4dd6-a36d-df79854be4ec,chatgpt,2592,aeae984e8c12adb7a3563858be49a3362635148cc8c798a7a181cf26e1dbb4e6
discovery,news,5629b197-c2da-4dd6-a36d-df79854be4ec,mistral-chat,1414,82abe1f00abd8234b2ab75c05b2a1f3e19e94073599eb31b9f36d1a3cf3d7e7a
discovery,news,5629b197-c2da-4dd6-a36d-df79854be4ec,mpt-chat,1584,afdc17efbd2c6972813b16dd07d9d334df478593bd7d15d96b9cbb706a3c354e
discovery,news,79d7cff1-4c0c-432c-8d03-6b6c0047616b,human,2338,3fb92033caee30b1f13044871eb4be8c1aa75391ebe5c97a3eb614f13c052077
discovery,news,79d7cff1-4c0c-432c-8d03-6b6c0047616b,chatgpt,3021,ff95f62988149c9bbea06962f40792bcfc967b25e55805ec0ba58fa1796ffada
discovery,news,79d7cff1-4c0c-432c-8d03-6b6c0047616b,mistral-chat,2369,966aafacc00bfaa801266e4d565046c58253b0c05e40463899e1c7b1a78e854d
discovery,news,79d7cff1-4c0c-432c-8d03-6b6c0047616b,mpt-chat,1440,78dde3394246a13a2d878a2740d5a58a85fcbde6eb1d4f5edf91e6c79a2cab0e
discovery,news,544bc4ed-c0a5-4bb5-892e-ec53d45c3e77,human,3923,2618cd6589d89f0e9395202e00641ec5ca51e801affb8116c22c97f0b0c61269
discovery,news,544bc4ed-c0a5-4bb5-892e-ec53d45c3e77,chatgpt,2228,bc42ca330b582a2320ca0ee0a1beb5c93454a39c64cf64138a942177524a9dd1
discovery,news,544bc4ed-c0a5-4bb5-892e-ec53d45c3e77,mistral-chat,1983,8da08973e6fcac7bc731db04a35174e92c6557afccfb62ff7be65edfc162df04
discovery,news,544bc4ed-c0a5-4bb5-892e-ec53d45c3e77,mpt-chat,760,cea2a1bf475b828b51dc22e0de5be20153ccfa58d4bcaadae74b7dfe37a582ac
discovery,news,8b769ed8-ce8f-4f80-b0fb-c9363cc5294e,human,3547,825caef6f086ec84c7664dc202d08e01b98efee9be68e994181cfa55b44e0563
discovery,news,8b769ed8-ce8f-4f80-b0fb-c9363cc5294e,chatgpt,3028,0bb6099b6bed1a57816b49a1a2ec0702339b16add32ca6dfb45eac73fb300fa6
discovery,news,8b769ed8-ce8f-4f80-b0fb-c9363cc5294e,mistral-chat,1577,b518c122d3c21ef2bfa83d025d2af03c529e21dd15b216e5cc7cf10526e175d7
discovery,news,8b769ed8-ce8f-4f80-b0fb-c9363cc5294e,mpt-chat,1516,f0419477ddcd6b1839299178fc814f3579cfcc45240fda2e90514be7507ce40d
discovery,news,d4ccc126-7119-4fe0-a7ad-149e36aece19,human,909,a60ba48916f239e512a3960f46c065fc80ee64f4f827b34ffd0697d6799ca563
discovery,news,d4ccc126-7119-4fe0-a7ad-149e36aece19,chatgpt,2239,f21e2c7285b8473e7a6fad939320395750f42fc5f895f4e826ad7289c97e3e18
discovery,news,d4ccc126-7119-4fe0-a7ad-149e36aece19,mistral-chat,743,f85faf1aebef6f24120964b247a6dd10725e867fff069dfd7d494d7a4d74b881
discovery,news,d4ccc126-7119-4fe0-a7ad-149e36aece19,mpt-chat,1491,5e6fecf290713ee225c792e1f3476d99f4e45567f9e50d3e5060260832f95788
discovery,news,de35b901-1491-4f10-83e5-e9b304f80fac,human,1848,653135585c5055255db2d9041dc8e40bfde2be3f21458773b1f91bbc9911d093
discovery,news,de35b901-1491-4f10-83e5-e9b304f80fac,chatgpt,2416,c5784e5d2d7b019ba4e0eb58031426f9734e1676b28f8d88d27083051efc68b3
discovery,news,de35b901-1491-4f10-83e5-e9b304f80fac,mistral-chat,1357,b58ff67565c27ed78f93dcbefb34122d7527ae7f7129a55d03bc450eabf470ae
discovery,news,de35b901-1491-4f10-83e5-e9b304f80fac,mpt-chat,981,3c21e35c36b26c8b13921e11d7486434f88eea0802a4ac5969d60d48505b4dcc
discovery,news,39e3b84d-e2c9-4dc8-be60-cdead3d75836,human,4932,25f980d192df820ca2ddddb8d79e3f00b45f96f436312456874746a724e1bf02
discovery,news,39e3b84d-e2c9-4dc8-be60-cdead3d75836,chatgpt,2526,cc2264e90444b6178554464b6ea813e6889088a46ecafdbc440c31df3b70f3ff
discovery,news,39e3b84d-e2c9-4dc8-be60-cdead3d75836,mistral-chat,1780,125b9e8216257dced6330bba287ecc3f68389dd944c65164704c3d1fe7734ad3
discovery,news,39e3b84d-e2c9-4dc8-be60-cdead3d75836,mpt-chat,1024,3fc7fd3f1bc0436155956c2950c2eef437fcde8b39b472c3ef82426bac501c8e
discovery,news,84e4d5f5-e707-441b-9d35-e58856bc5c52,human,1759,e682c06d146c84285f03160ebf22960e77929c6b0da4fc5baddeaa351e28b795
discovery,news,84e4d5f5-e707-441b-9d35-e58856bc5c52,chatgpt,1120,2251e95568bd709393dc36c3303adb987868e433e969b383ec05c919e5b0f827
discovery,news,84e4d5f5-e707-441b-9d35-e58856bc5c52,mistral-chat,1438,daf6fd555d82688b6c589e97e0f2dae399539052c56a47e76b44a0945019acb6
discovery,news,84e4d5f5-e707-441b-9d35-e58856bc5c52,mpt-chat,1533,087871c64d43203db95a05ac1bd81f73e675c80d1c5bf1a9bd78d3ef1df96a03
discovery,news,5f6f952b-de54-4403-904c-3b8b79c85837,human,2739,c193f5e3755c5b57c21c53112ae2b487b4fdd8e7024c28e371d66ffc4d3e618b
discovery,news,5f6f952b-de54-4403-904c-3b8b79c85837,chatgpt,2657,a98d90866f55e8ee58931230c48ef4062394596d3b968630cf6c919acf2a9082
discovery,news,5f6f952b-de54-4403-904c-3b8b79c85837,mistral-chat,1452,5acfc0acb97783f9fb9c79db07952f839c9848aca902b5da5ed509f6728238d4
discovery,news,5f6f952b-de54-4403-904c-3b8b79c85837,mpt-chat,1166,513b9ff51e6892eed78161e8376d8477e3c028e0c2ba66e5c825e9c524317cba
